gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000128463.12,EMC4,0.693,4.9550466372060455,0.4883095515059236,0.01956009574671904,1,1,,
ENSG00000124155.17,PIGT,-0.692,-15.634497336843118,0.48893732899043374,0.001959044689682168,1,1,,
ENSG00000024422.11,EHD2,0.6920000000000001,51.079706450586364,0.48893732899043374,0.00018353352395329044,1,2,,
ENSG00000160305.17,DIP2A,-0.692,-10.551038220360502,0.48893732899043374,0.00430151851364377,1,1,,
ENSG00000090612.20,ZNF268,-0.692,-2.5919316204522698,0.48893732899043374,0.07127957622763653,1,2,,
ENSG00000121851.12,POLR3GL,0.692,34.609468187319216,0.48893732899043374,0.00039978117220058494,1,1,,
ENSG00000111254.7,AKAP3,-0.6919734523839747,-0.8712495231480326,0.4889540009090567,0.6308030132961158,2,2,,
ENSG00000138160.5,KIF11,0.6911618213633134,2.910890618444096,0.4894638534577388,0.05637774591940405,2,2,,
ENSG00000120063.9,GNA13,-0.691,-5.061971099886349,0.4895655410472717,0.01863445828591395,1,1,,
ENSG00000135597.18,REPS1,-0.691,-2.504067929529216,0.4895655410472717,0.0761489435524714,1,2,,
ENSG00000103160.11,HSDL1,0.691,11.854416844853125,0.4895655410472717,0.0033977835202719533,1,1,,
ENSG00000182968.4,SOX1,0.691,13.535179746449215,0.4895655410472717,0.00260632181826292,1,1,,
ENSG00000138363.14,ATIC,0.6906291494230339,0.6152417425345628,0.4897986242492868,1.2600803012420558,5,5,,
ENSG00000254997.3,KRTAP5-9,-0.6900116709086428,-0.7878304671626554,0.4901868479718837,0.7670917802613,3,3,,
ENSG00000129315.10,CCNT1,0.69,39.60191467838717,0.49019418734861886,0.00030357486737749343,1,1,,
ENSG00000182670.13,TTC3,-0.6891069405345157,-2.550149212776369,0.4907559726804501,0.07302003947723221,2,2,,
ENSG00000145623.12,OSMR,0.6890101810985281,64.73355837066804,0.49081686065261276,0.0001132901931674287,2,2,,
ENSG00000159450.12,TCHH,-0.689,-126.67743830809464,0.4908232675655615,2.9582842340388747e-05,1,1,,
ENSG00000164284.14,GRPEL2,0.689,5.049883510050589,0.4908232675655615,0.018615543646196983,1,2,,
ENSG00000160613.12,PCSK7,0.6890000000000001,7.525750741551787,0.4908232675655615,0.008381828754025286,1,1,,
ENSG00000106460.18,TMEM106B,0.689,26.41212730026738,0.4908232675655615,0.0006805055635977214,1,1,,
ENSG00000136383.6,ALPK3,0.6881074522575358,3.0907793527194056,0.49138511790707806,0.04956516062011811,2,2,,
ENSG00000170290.3,SLN,-0.688,-7.641146475560511,0.4914527813680907,0.00810699353504516,1,1,,
ENSG00000167325.14,RRM1,0.688,1.6779087323045552,0.4914527813680907,0.1681280624108241,1,2,,
ENSG00000278053.4,DDX52,-0.688,-3.1714214899486537,0.4914527813680907,0.047061844776045074,1,1,,
ENSG00000149483.11,TMEM138,-0.688,-102.50830464561353,0.4914527813680907,4.504626367883825e-05,1,1,,
ENSG00000162144.9,CYB561A3,-0.688,-4.948785419680367,0.4914527813680907,0.019327675711935294,1,1,,
ENSG00000188522.14,FAM83G,-0.6879999999999998,-54.328747029765836,0.4914527813680908,0.00016036792068563411,1,1,,
ENSG00000177551.5,NHLH2,-0.6876134870390326,-5.515720649003848,0.49169621272172614,0.015541189201360071,2,2,,
ENSG00000133574.9,GIMAP4,0.6875443913083111,4.166433500947364,0.4917397370126054,0.027231563564059542,2,2,,
ENSG00000151422.12,FER,-0.687,-4.668799569301601,0.49208272842510214,0.021652249050008468,1,1,,
ENSG00000212127.5,TAS2R14,0.687,2.0459363394235806,0.49208272842510214,0.11275329486150913,1,2,,
ENSG00000079335.18,CDC14A,-0.687,-11.001080050417686,0.49208272842510214,0.0038998043948165473,1,1,,
ENSG00000198133.8,TMEM229B,-0.687,-31522.825745389073,0.49208272842510214,4.749667321184675e-10,1,1,,
ENSG00000249621.1,CTD-2544H17.1,0.686,19.424696565125718,0.49271310840439764,0.0012472104604732666,1,1,,
ENSG00000165688.11,PMPCA,-0.686,-5.512615854439856,0.49271310840439764,0.015485768827398917,1,2,,
ENSG00000180592.16,SKIDA1,0.686,7.3881949602457295,0.49271310840439764,0.00862127577055079,1,1,,
ENSG00000160094.14,ZNF362,0.686,12.269096615420604,0.49271310840439764,0.0031262453487232705,1,1,,
ENSG00000102900.12,NUP93,-0.6858477804458921,-11.693571975867835,0.49280910250800547,0.0034400209597914844,2,2,,
ENSG00000181827.14,RFX7,0.685,86.91669550429631,0.49334392097268387,6.211188792165543e-05,1,1,,
ENSG00000166337.9,TAF10,-0.685,-9.61339320238937,0.49334392097268387,0.00507724044580204,1,1,,
ENSG00000149761.8,NUDT22,-0.685,-17.143243345009576,0.49334392097268387,0.0015965964642518315,1,1,,
ENSG00000181619.11,GPR135,0.6849002315441638,1.7138811130627654,0.49340687988802145,0.1596957065794705,3,3,,
ENSG00000089057.14,SLC23A2,-0.6840548027733765,-7.566540196154051,0.49394056063895797,0.008173105516624743,2,2,,
ENSG00000154265.15,ABCA5,-0.684,-5.42830711591191,0.49397516579557366,0.015877546091572686,1,2,,
ENSG00000136827.11,TOR1A,-0.684,-7.77636245623801,0.49397516579557366,0.007736761581913626,1,1,,
ENSG00000175287.18,PHYHD1,0.684,2.4155822154091076,0.49397516579557366,0.08018046239786362,1,1,,
ENSG00000163389.10,POGLUT1,-0.684,-0.787479598584474,0.49397516579557366,0.754455416712392,1,1,,
ENSG00000264026.1,LINC02003,0.684,4.842674847870013,0.49397516579557366,0.01994993950665132,1,2,,
ENSG00000277159.1,RP11-88E10.4,0.684,1.6060549781838935,0.49397516579557366,0.18138083115468534,1,1,,
ENSG00000253799.1,LINC01030,-0.684,-10773.577346969518,0.49397516579557366,4.030810076291548e-09,1,1,,
ENSG00000184900.15,SUMO3,-0.6835479635710462,-71.81575004628463,0.49426065322136226,9.0593822863293e-05,2,2,,
ENSG00000116288.12,PARK7,0.6829999999999999,27.50686209252577,0.4946068425375859,0.0006165372304326041,1,1,,
ENSG00000227502.2,LINC01268,0.682,15.648142490282163,0.49523895086214553,0.0018995169143803125,1,1,,
ENSG00000100219.16,XBP1,-0.682,-3.250624955094363,0.49523895086214553,0.04401847768904585,1,1,,
ENSG00000106100.10,NOD1,-0.682,-6.747779707804492,0.49523895086214553,0.010215201965219875,1,1,,
ENSG00000162910.18,MRPL55,0.682,5.990228529515102,0.49523895086214553,0.012962296965702471,1,1,,
ENSG00000139370.11,SLC15A4,0.6819999999999999,6.978245012387469,0.49523895086214553,0.009551604283300326,1,1,,
ENSG00000077232.17,DNAJC10,0.682,506.2769790023128,0.49523895086214553,1.8146479790558924e-06,1,1,,
ENSG00000174600.13,CMKLR1,0.6818316287020602,9.575285891882098,0.49534542218770117,0.005070500003254336,2,2,,
ENSG00000119906.11,SLF2,-0.6813940031559848,-4.992171094007548,0.49562221638354553,0.01863020748354598,2,2,,
ENSG00000150433.9,TMEM218,-0.6812033036149997,-3.4780106155008426,0.4957428579422647,0.03836115587052371,2,2,,
ENSG00000168702.17,LRP1B,-0.6811875464494764,-2.6436569081169456,0.49575282704177015,0.0663931409651741,2,2,,
ENSG00000231389.7,HLA-DPA1,0.6810991742289634,2.1260751938895837,0.49580873955364724,0.1026274331549625,2,2,,
ENSG00000102738.7,MRPS31,0.681,10.988163615443119,0.4958714904315844,0.003840997184387899,1,1,,
ENSG00000084754.10,HADHA,-0.681,-41.23737340088558,0.4958714904315844,0.00027271701410566934,1,1,,
ENSG00000275389.1,RP11-214K3.24,0.680898293807514,4.099685797832585,0.4959358477700704,0.02758438749532067,2,2,,
ENSG00000171606.17,ZNF274,-0.68,-166.5138533456743,0.49650446090714107,1.6676967533708636e-05,1,1,,
ENSG00000137154.12,RPS6,0.6790857364349696,4.391971270015334,0.49708353953512996,0.023907283753199577,2,2,,
ENSG00000161955.16,TNFSF13,-0.679,-4.7814199109657185,0.49713786194896104,0.020166279268236612,1,1,,
ENSG00000024048.10,UBR2,0.679,7.425506447583746,0.49713786194896104,0.00836156152174602,1,1,,
ENSG00000077238.13,IL4R,0.679,20.076613568506616,0.49713786194896104,0.001143822483219946,1,1,,
ENSG00000148411.7,NACC2,-0.679,-35.703892774883165,0.49713786194896104,0.0003616666050033701,1,1,,
ENSG00000146826.16,C7orf43,0.679,38.927629843647374,0.49713786194896104,0.0003042451225294892,1,1,,
ENSG00000125848.9,FLRT3,-0.679,-607.2836349335954,0.49713786194896104,1.2501334986622037e-06,1,2,,
ENSG00000110066.14,KMT5B,0.679,145.50607476345988,0.49713786194896104,2.1775959405764185e-05,1,2,,
ENSG00000156976.16,EIF4A2,-0.679,-14.639021097608818,0.49713786194896104,0.00215137181761723,1,1,,
ENSG00000145194.17,ECE2,0.679,2.1088368980957948,0.49713786194896104,0.10367011134722436,1,1,,
ENSG00000168904.14,LRRC28,0.6789075003301163,4.465004624126096,0.4971964730798478,0.02311944409347684,2,2,,
ENSG00000180304.14,OAZ2,-0.6780151425902986,-9.299855809941036,0.4977620921625491,0.005315282561152548,2,2,,
ENSG00000174599.5,TRAM1L1,-0.678,-142.23249388525542,0.4977716932160977,2.2722794341663173e-05,1,1,,
ENSG00000130684.13,ZNF337,0.678,1.5578767878667925,0.4977716932160977,0.18940575681633923,1,2,,
ENSG00000273036.2,FAM95C,-0.678,-2.294808224689844,0.4977716932160977,0.08729042183541812,1,1,,
ENSG00000182871.14,COL18A1,0.6772222084205607,2.3925248490682383,0.4982649790668511,0.08012157337723799,2,2,,
ENSG00000164221.12,CCDC112,0.677,4.151828069147725,0.49840595436651147,0.02658879257298055,1,2,,
ENSG00000272832.1,RP11-91K8.5,0.677,35.45744416600909,0.49840595436651147,0.0003645545155442716,1,1,,
ENSG00000154153.13,FAM134B,0.677,10.940111859856177,0.49840595436651147,0.0038294271517019442,1,1,,
ENSG00000262874.1,C19orf84,0.677,1.0349843734430006,0.49840595436651147,0.42786794569619024,1,1,,
ENSG00000141401.11,IMPA2,-0.6764642126442937,-4.833208996407854,0.4987459602177322,0.019589281234471696,2,2,,
ENSG00000142661.18,MYOM3,-0.676,-9.143812081822372,0.49904064505707135,0.00546561211906689,1,1,,
ENSG00000049323.15,LTBP1,0.676,72.04953694806616,0.49904064505707135,8.8030061215286e-05,1,2,,
ENSG00000272235.1,RP11-22L13.1,0.676,32.83399390356867,0.49904064505707135,0.0004238829669090009,1,1,,
ENSG00000187742.14,SECISBP2,0.676,67.41419261735885,0.49904064505707135,0.00010055200080903369,1,2,,
ENSG00000130812.10,ANGPTL6,0.676,1.4250692666446885,0.49904064505707135,0.22502016753620416,1,1,,
ENSG00000006327.13,TNFRSF12A,-0.676,-3.720141191760613,0.49904064505707135,0.03301980815216184,1,1,,
ENSG00000130810.19,PPAN,-0.676,-17.438848496310445,0.49904064505707135,0.0015026498161093149,1,1,,
ENSG00000110107.8,PRPF19,0.676,14.102922311767683,0.49904064505707135,0.0022976039268441163,1,1,,
ENSG00000174775.16,HRAS,-0.6753167613199784,-3.0880876419318346,0.49947453710685086,0.047822890625222166,3,3,,
ENSG00000183323.12,CCDC125,-0.675173899094757,-0.7866263819069604,0.4995652873565597,0.7367061146755718,2,3,,
ENSG00000169118.17,CSNK1G1,-0.6750891399460934,-7.560213961985987,0.4996191329759613,0.007973593108664622,2,2,,
ENSG00000204524.6,ZNF805,0.675,8.513441773955314,0.49967576494355403,0.006286330433521076,1,1,,
ENSG00000129151.8,BBOX1,-0.675,-27.31690741580761,0.49967576494355403,0.00061058268481396,1,1,,
ENSG00000220008.3,LINGO3,0.675,11.558852307003635,0.49967576494355403,0.0034101863876414115,1,1,,
ENSG00000269967.1,RP11-84A19.4,0.6744000468445189,36.18726844602492,0.5000570129718982,0.00034731503125329856,2,2,,
ENSG00000099338.22,CATSPERG,0.6742970680600765,2.0723780808190404,0.5001224676947453,0.10586796429814847,2,3,,
ENSG00000175582.19,RAB6A,-0.674,-35.34331319462414,0.5003113136806452,0.0003636681561484442,1,1,,
ENSG00000013392.7,RWDD2A,0.674,7.7500612601228145,0.5003113136806452,0.0075632685686878665,1,1,,
ENSG00000070915.9,SLC12A3,0.674,284.8150165993607,0.5003113136806452,5.60007735972221e-06,1,1,,
ENSG00000103047.7,TANGO6,-0.674,-4.01693626171488,0.5003113136806452,0.028153339126562784,1,1,,
ENSG00000261795.1,RP11-90P13.1,0.674,1.0551187626569436,0.5003113136806452,0.4080534942551955,1,1,,
ENSG00000157999.5,ANKRD61,0.674,41.402910466916104,0.5003113136806452,0.00026500742986977394,1,1,,
ENSG00000111199.10,TRPV4,0.6739668696756345,3.0882960444778167,0.5003323769517775,0.04762546689994522,2,2,,
ENSG00000233927.4,RPS28,0.6736278994300011,1.8183051512992474,0.5005479111349471,0.13724817983237442,2,2,,
ENSG00000188167.8,TMPPE,0.673237562496366,18.980972315616224,0.5007961677925903,0.001258055400430128,2,2,,
ENSG00000158887.15,MPZ,0.6730057175338962,1.2267390386551114,0.5009436534831713,0.30097687966923814,2,2,,
ENSG00000049540.16,ELN,-0.673,-240.33243266995223,0.5009472909219392,7.841612248706113e-06,1,1,,
ENSG00000123453.17,SARDH,-0.673,-4.2463163323846995,0.5009472909219392,0.025119178970211566,1,2,,
ENSG00000137574.10,TGS1,-0.673,-3.78245460932572,0.5009472909219392,0.031657941945092236,1,1,,
ENSG00000182685.7,BRICD5,-0.673,-3.4510230153297035,0.5009472909219392,0.03803070857494253,1,1,,
ENSG00000184207.8,PGP,-0.673,-78.73961939011991,0.5009472909219392,7.305391687033637e-05,1,1,,
ENSG00000091490.10,SEL1L3,-0.672,-6.785199695698238,0.5015836963199394,0.00980874125080974,1,1,,
ENSG00000150637.8,CD226,0.672,3.1526756229183475,0.5015836963199394,0.045433894857892676,1,1,,
ENSG00000169064.12,ZBBX,0.672,5.36116503226824,0.5015836963199394,0.015711592027360572,1,1,,
ENSG00000182885.16,ADGRG3,0.672,6.188807722659094,0.5015836963199394,0.011790292138057077,1,1,,
ENSG00000259417.2,LINC01314,-0.672,-3.303031071517643,0.5015836963199394,0.041391696588339764,1,1,,
ENSG00000151812.14,SLC35F4,0.6714928479460244,67.11292112212503,0.5019066141453183,0.00010010839499548117,2,2,,
ENSG00000135898.9,GPR55,0.6714262268263913,3.425671836345953,0.5019490418402335,0.038415376004004895,2,2,,
ENSG00000127995.16,CASD1,0.6713541827243857,3.321111726615611,0.5019949253002111,0.0408635813186939,3,3,,
ENSG00000071051.13,NCK2,-0.671,-12.305128525549005,0.5022205295260588,0.002973532789703846,1,1,,
ENSG00000187840.4,EIF4EBP1,0.671,4.833086562626716,0.5022205295260588,0.01927506685773429,1,1,,
ENSG00000272748.1,RP11-222G7.2,-0.671,-173.8927433811183,0.5022205295260588,1.4889568846112624e-05,1,1,,
ENSG00000148925.10,BTBD10,0.671,15.447500916155699,0.5022205295260588,0.0018868117887856151,1,1,,
ENSG00000104687.12,GSR,0.671,7.172913732424106,0.5022205295260588,0.008750922244905014,1,1,,
ENSG00000188549.12,C15orf52,0.671,5.565367434896328,0.5022205295260588,0.014536416414358318,1,2,,
ENSG00000168309.16,FAM107A,-0.671,-11.694654605737096,0.5022205295260588,0.0032920789429189148,1,1,,
ENSG00000130332.14,LSM7,0.6703754534750656,1.388799477770854,0.5026184783648617,0.23300064242101126,2,2,,
ENSG00000111144.9,LTA4H,0.670151708047648,15.9187296368447,0.5027610851278561,0.0017722681966923467,2,2,,
ENSG00000110881.11,ASIC1,0.67,40.50081965714779,0.5028577901906203,0.00027366671572802203,1,1,,
ENSG00000140993.10,TIGD7,0.67,3.434577496586209,0.5028577901906203,0.0380542323214303,1,1,,
ENSG00000154096.13,THY1,-0.67,-21.866435725117245,0.5028577901906203,0.0009388443772268842,1,3,,
ENSG00000234745.10,HLA-B,0.67,2.6046235802101423,0.5028577901906203,0.06616977675301958,1,2,,
ENSG00000162086.14,ZNF75A,-0.67,-5.992077985754941,0.5028577901906203,0.012502437478382705,1,2,,
ENSG00000196159.11,FAT4,0.67,9.805144626982896,0.5028577901906203,0.004669190546061009,1,1,,
ENSG00000166780.10,C16orf45,0.6691723351167984,17.15375313555498,0.5033855515210146,0.0015218002275459179,2,3,,
ENSG00000230805.6,AL132709.1,0.6690143943183985,1.808705169814483,0.5034862958539603,0.1368155196093906,2,3,,
ENSG00000163812.13,ZDHHC3,-0.669,-3.3783305759183984,0.5034954779628563,0.0392146143047272,1,1,,
ENSG00000168575.9,SLC20A2,0.6690000000000002,14.001226449105033,0.5034954779628563,0.0022830744616132975,1,1,,
ENSG00000166881.9,NEMP1,0.669,0.6424134246675623,0.5034954779628563,1.0844836770852824,1,1,,
ENSG00000135968.20,GCC2,0.6680865585115082,5.244112945902144,0.5040783413851158,0.016230107433480842,2,2,,
ENSG00000111850.10,SMIM8,-0.668,-1.6498049000126471,0.5041335924909105,0.16394106296693273,1,2,,
ENSG00000131042.14,LILRB2,-0.668,-6.113238084890987,0.5041335924909105,0.011940164354458608,1,1,,
ENSG00000063127.15,SLC6A16,-0.668,-4.744642787259261,0.5041335924909105,0.019821927481410987,1,2,,
ENSG00000249481.6,SPATS1,0.667270126560178,9.824685945539334,0.5045996045423258,0.004612814718740116,2,2,,
ENSG00000179082.3,C9orf106,0.6672584487979014,4.390885618835338,0.5046070624448051,0.023093189268279177,2,2,,
ENSG00000253839.1,RP11-431D12.1,-0.667,-35.22056416655687,0.5047721334218365,0.0003586402687610446,1,1,,
ENSG00000058729.10,RIOK2,-0.667,-3.1273742114144656,0.5047721334218365,0.04548748931740505,1,2,,
ENSG00000267065.2,LINC02080,0.667,0.509394560668931,0.5047721334218365,1.7145219967788585,1,1,,
ENSG00000262663.1,RP11-497H17.1,-0.667,-6.142212224293314,0.5047721334218365,0.011792395376286399,1,2,,
ENSG00000172000.7,ZNF556,0.667,1.9044499869297205,0.5047721334218365,0.12266270105363165,1,1,,
ENSG00000258675.1,RP11-299L17.3,-0.667,-33.050440685091196,0.5047721334218365,0.0004072838211343421,1,1,,
ENSG00000173467.8,AGR3,-0.666,-7612.404138502348,0.5054111004015995,7.654287753470188e-09,1,1,,
ENSG00000140323.5,DISP2,0.6659999999999999,2.992182911292907,0.5054111004015995,0.04954184562939757,1,2,,
ENSG00000162076.12,FLYWCH2,0.666,6.274352976587629,0.5054111004015995,0.011267058882793158,1,2,,
ENSG00000123739.10,PLA2G12A,0.6658857045157827,1.7905500425725824,0.5054841585565881,0.13830136174778282,2,2,,
ENSG00000248174.5,RP11-148L24.1,-0.6652406926922529,-2.9484401026895974,0.5058965570503289,0.05090647143515592,2,3,,
ENSG00000204618.8,RNF39,0.665,0.6291494492231546,0.5060504930750758,1.117212147390387,1,2,,
ENSG00000154175.16,ABI3BP,-0.664262977883468,-2.837763952969713,0.5065220119001843,0.05479331306274999,2,2,,
ENSG00000123609.10,NMI,-0.6640507959464693,-11.051499568065074,0.5066578006762334,0.003610440407389084,2,2,,
ENSG00000065559.14,MAP2K4,0.664,21.79201688725387,0.5066903110860534,0.0009284131970777989,1,1,,
ENSG00000189180.15,ZNF33A,-0.664,-20.384608109215225,0.5066903110860534,0.0010610391909895351,1,1,,
ENSG00000196792.11,STRN3,0.664,10.63361749431484,0.5066903110860534,0.0038991872392811233,1,1,,
ENSG00000165131.6,C7orf34,0.6640000000000001,192.48547532553218,0.5066903110860534,1.1899815584533371e-05,1,1,,
ENSG00000260257.2,RP5-1085F17.3,0.6638053662417179,2.0118954017627386,0.5068148906886774,0.10886059953563866,2,2,,
ENSG00000189058.8,APOD,0.6635310544033182,4.162299219391474,0.5069904973217942,0.025412998550910913,2,2,,
ENSG00000130669.17,PAK4,-0.6634280796849091,-2.1574884050355716,0.5070564270588528,0.09455636263513693,2,2,,
ENSG00000145536.15,ADAMTS16,0.663,51.770552183861994,0.507330554077233,0.00016400665175166958,1,1,,
ENSG00000141736.13,ERBB2,-0.663,-27.26325240886093,0.507330554077233,0.0005913869380762072,1,1,,
ENSG00000163932.13,PRKCD,-0.663,-14.583592610618709,0.507330554077233,0.002066797887681978,1,1,,
ENSG00000133398.3,MED10,-0.6623410214607586,-3.7701646920431973,0.5077526925955529,0.030863321523314037,2,2,,
ENSG00000151748.14,SAV1,-0.662,-7.736409131643249,0.5079712216902268,0.007322124703908227,1,2,,
ENSG00000251410.1,AC007106.1,-0.6619294329733059,-1.727606330619825,0.5080164477288049,0.1468026217122093,2,2,,
ENSG00000172331.11,BPGM,0.661406708326171,11.575130854233567,0.5083515249985568,0.003265016438971124,2,2,,
ENSG00000277462.1,ZNF670,0.661,1.469058599307103,0.5086123135655604,0.20245321578778705,1,2,,
ENSG00000124253.10,PCK1,-0.661,-52.31434396721369,0.5086123135655604,0.00015964721686760323,1,1,,
ENSG00000182366.9,FAM87A,0.661,6.076956960634975,0.5086123135655604,0.011831249090939735,1,1,,
ENSG00000225921.6,NOL7,-0.661,-29.849160246295842,0.5086123135655604,0.0004903867010719631,1,2,,
ENSG00000130724.8,CHMP2A,-0.6609497906935944,-17.300676896548033,0.5086445135232074,0.0014595223436471548,2,2,,
ENSG00000113810.15,SMC4,-0.6604445001034206,-14.932939772042747,0.5089686232016626,0.0019560593544850776,2,2,,
ENSG00000272787.1,KB-226F1.2,0.66,2.6108178485832485,0.5092538293426723,0.06390498319807725,1,2,,
ENSG00000188483.7,IER5L,-0.66,-10.403085627471585,0.5092538293426723,0.004024978128232483,1,1,,
ENSG00000170214.3,ADRA1B,-0.66,-188.94808219928507,0.5092538293426723,1.2201209792111418e-05,1,1,,
ENSG00000140265.12,ZSCAN29,0.659367540376122,3.5146692887274718,0.509659780837832,0.03519542341809993,2,2,,
ENSG00000141013.16,GAS8,-0.6590887031066005,-0.8982345819260843,0.5098388095391543,0.5384038948883713,3,4,,
ENSG00000162399.6,BSND,-0.659,-2.050695537097143,0.5098957686599147,0.1032686397727095,1,1,,
ENSG00000140961.12,OSGIN1,-0.659,-4.11730382454726,0.5098957686599147,0.025617986816154056,1,1,,
ENSG00000117682.16,DHDDS,0.659,9.687223209384841,0.5098957686599147,0.004627774788570374,1,1,,
ENSG00000139343.10,SNRPF,-0.659,-1.632691977711862,0.5098957686599147,0.16291546469409607,1,1,,
