gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000060237.16,WNK1,-0.6281850225470874,-9.815644823408045,0.529882740694855,0.004095788146323603,1,1,,
ENSG00000114405.10,C3orf14,-0.6280804659989458,-5.422056282390226,0.5299512288854582,0.013418455505177049,2,2,,
ENSG00000114853.13,ZBTB47,-0.6278859182233674,-13.734788571379678,0.5300786764430911,0.002089861615640426,1,1,,
ENSG00000100628.11,ASB2,-0.6276015488804555,-5.8003209333271,0.5302649938008466,0.011707494589152379,2,2,,
ENSG00000130037.4,KCNA5,0.6266215120144484,10.679738454661551,0.5309073637461996,0.003442622210877902,2,2,,
ENSG00000065361.14,ERBB3,-0.6265256875286929,-56.44380113560197,0.5309701935569244,0.00012320980134765356,1,1,,
ENSG00000154473.17,BUB3,0.6263857208143846,16.765169056303954,0.5310619731441584,0.0013959434446351481,2,2,,
ENSG00000178295.14,GEN1,-0.6263814426908123,-1.229069842103155,0.5310647785408369,0.259731510122775,1,2,,
ENSG00000243156.7,MICAL3,-0.6260974913155696,-22.22461308942034,0.5312509976003176,0.0007936253090478518,1,1,,
ENSG00000169750.8,RAC3,0.6259809533691523,5.302704781680693,0.5313274343068928,0.013935653516777342,1,2,,
ENSG00000271943.1,RP11-222K16.1,0.6259365838991888,2.6980523779468344,0.531356537505234,0.05382201063817563,1,2,,
ENSG00000085382.11,HACE1,-0.6258838256411458,-2.8789770160212402,0.5313911442004173,0.04726188743065432,2,2,,
ENSG00000231367.5,AC016995.3,0.6258374734353951,4.522309340622461,0.5314215497988636,0.019151491212978933,2,2,,
ENSG00000173991.5,TCAP,0.6258202288157168,1.72782610786724,0.5314328619555909,0.1311895160691766,2,2,,
ENSG00000178821.12,TMEM52,-0.6257364870396304,-5.9470706477601185,0.5314877967727839,0.011070742870363576,1,2,,
ENSG00000139626.15,ITGB7,0.6256851941525206,9.373836385098462,0.5315214464582558,0.004455300675316777,1,1,,
ENSG00000111790.13,FGFR1OP2,0.6256033357486469,27.2502516146312,0.5315751502842576,0.0005270563839995188,1,2,,
ENSG00000064102.14,INTS13,-0.6256033357486469,-2.736568471065951,0.5315751502842576,0.05226193355836086,1,1,,
ENSG00000120800.4,UTP20,-0.6251044559961513,-50.03055223616688,0.5319025035736052,0.00015611139198964827,1,1,,
ENSG00000269954.1,RP11-148O21.6,0.624888148060544,72.55700965975842,0.5320444715448641,7.417299649165512e-05,1,1,,
ENSG00000100147.13,CCDC134,-0.6246864637864818,-15.370272412397943,0.5321768589527598,0.0016518136908267745,1,2,,
ENSG00000174197.16,MGA,-0.6246864637864818,-8.778929070488637,0.5321768589527598,0.005063386863199568,1,1,,
ENSG00000197261.11,C6orf141,-0.6246211170086046,-38.58628081624869,0.5322197567552898,0.0002620399356277059,2,2,,
ENSG00000051523.10,CYBA,-0.6240048931654132,-4.723138502334276,0.5326243715753053,0.017454790004357016,1,1,,
ENSG00000198917.12,SPOUT1,0.6237763354325968,6.610849766159832,0.5327744829828179,0.00890314022793302,1,1,,
ENSG00000168003.16,SLC3A2,0.6237401637759471,199.2697748623796,0.5327982416480788,9.797709525033488e-06,1,1,,
ENSG00000037241.7,RPL26L1,0.6235725735316755,24.6169410988754,0.5329083271100893,0.0006416612867609565,1,1,,
ENSG00000142627.12,EPHA2,0.6235725735316755,7.9167927293069535,0.5329083271100893,0.006204052458938758,1,1,,
ENSG00000171466.9,ZNF562,-0.623384856630529,-11.908123797705409,0.5330316468846976,0.002740474809102863,1,2,,
ENSG00000114391.12,RPL24,-0.623308478191124,-69.215318627037,0.5330818274879645,8.109640892235104e-05,1,1,,
ENSG00000196666.4,FAM180B,-0.6231777807238204,-2.341676157475762,0.5331677012118435,0.07082233681610911,1,1,,
ENSG00000109919.9,MTCH2,-0.6231777807238204,-1.4079751604023039,0.5331677012118435,0.1958997737787592,1,1,,
ENSG00000172247.3,C1QTNF4,0.6231777807238204,5.5976168498294046,0.5331677012118435,0.012394173864317556,1,2,,
ENSG00000101144.12,BMP7,0.6228638137430221,7.732391541947855,0.5333740192827734,0.00648871242477534,1,1,,
ENSG00000251322.7,SHANK3,-0.6226963022035288,-11.869323972228846,0.5334841131552179,0.0027523306431681137,1,1,,
ENSG00000149554.12,CHEK1,-0.62249747460495,-0.9773956034655894,0.5336148038357811,0.405634070363693,2,2,,
ENSG00000129255.15,MPDU1,0.6224240895522741,4.605239362719644,0.5336630443980239,0.01826704797062521,2,2,,
ENSG00000159873.9,CCDC117,0.6223896396438113,3.7678014895185146,0.5336856912268655,0.027286553380438228,2,3,,
ENSG00000263155.5,MYZAP,0.6223168507199194,2.641990149722465,0.5337335431192609,0.05548310190378604,1,1,,
ENSG00000128581.15,IFT22,-0.6219700103438115,-8.586125435047865,0.5339615879152058,0.005247403151976214,2,2,,
ENSG00000101745.16,ANKRD12,-0.6219485198118826,-4.421869051270813,0.5339757193883305,0.019783226466678662,2,2,,
ENSG00000103174.11,NAGPA,-0.6219261275169339,-3.484056235988182,0.5339904440323536,0.031864513469023484,2,2,,
ENSG00000237764.2,RP11-3B12.2,0.6216981615632736,23.79152878036719,0.5341403607263155,0.0006828329458653801,1,1,,
ENSG00000165566.12,AMER2,0.6215733781357788,5.565222025737658,0.5342224307464016,0.012474404435752885,1,1,,
ENSG00000134897.13,BIVM,0.6215414182291298,2.444618646756646,0.5342434517907494,0.06464246495525644,1,1,,
ENSG00000141380.13,SS18,-0.6213685947917531,-19.98770971461612,0.5343571304812069,0.0009664347374038422,2,2,,
ENSG00000163161.12,ERCC3,0.621196004830523,2.1609710764544157,0.5344706677807729,0.082634118700971,2,2,,
ENSG00000103067.13,ESRP2,-0.6210335214226314,-20.512289203248137,0.5345775676680401,0.0009166463707286148,1,1,,
ENSG00000136861.17,CDK5RAP2,-0.6209804727938647,-2.088411813769999,0.5346124713672742,0.08841452229995463,2,2,,
ENSG00000197020.10,ZNF100,-0.6205057177508327,-2.629290400964295,0.5349248907993426,0.05569477626748776,1,1,,
ENSG00000117385.15,P3H1,-0.6198169414952865,-11.730166164047114,0.535378313624097,0.0027920202060604618,2,2,,
ENSG00000165113.12,GKAP1,-0.6197767936729712,-7.008189126933357,0.5354047489909987,0.007820940735088475,1,2,,
ENSG00000113319.12,RASGRF2,0.6197396248155377,14.575067440710296,0.5354292234423936,0.0018079956608213514,2,2,,
ENSG00000188171.15,ZNF626,0.6191513635740228,1.775047825897604,0.5358166488818032,0.1216672101068012,1,2,,
ENSG00000130558.19,OLFM1,-0.6191510802247593,-12.513737051049517,0.5358168355279972,0.0024480440034899864,1,1,,
ENSG00000107611.14,CUBN,-0.6185569156117133,-5.1518341708212345,0.5362082922284516,0.014415694924308302,1,1,,
ENSG00000177030.16,DEAF1,-0.6184626017944634,-4.747828539640954,0.5362704427487524,0.01696824135232836,1,1,,
ENSG00000168476.11,REEP4,-0.6182939584429916,-14.000831549277649,0.5363815836677499,0.0019502143373343048,1,1,,
ENSG00000149806.10,FAU,0.6182080567779795,4.9063686348373485,0.5364381998417953,0.015876288078864903,1,1,,
ENSG00000137497.17,NUMA1,-0.6180111758844027,-19.868480762286143,0.5365679716831755,0.0009675275432309923,1,2,,
ENSG00000171792.10,RHNO1,0.6179993998506763,9.326716770452933,0.5365757342247683,0.004390545980076554,2,2,,
ENSG00000119547.5,ONECUT2,0.6179195673579665,5.5443771332333975,0.5366283598032201,0.012421051677930967,1,1,,
ENSG00000142937.11,RPS8,0.6178953636611593,3.374159225853522,0.5366443153927964,0.033535032151197394,1,1,,
ENSG00000162390.17,ACOT11,-0.6175633040674319,-1.703397006882478,0.5368632402014856,0.1314411059461362,1,1,,
ENSG00000172500.12,FIBP,-0.6173541730798005,-2.6781294040703982,0.5370011419949192,0.05313805582757194,1,1,,
ENSG00000261390.5,MAFTRR,-0.6167925579086045,-0.8580676357246256,0.5373715613428347,0.5166961273235627,2,2,,
ENSG00000146963.17,LUC7L2,0.6162631336562239,2.8768966538851117,0.5377208663363948,0.04588638595771348,1,2,,
ENSG00000152409.8,JMY,-0.615960442423317,-13.109866881661565,0.5379206280111828,0.0022075425372450547,2,2,,
ENSG00000144504.15,ANKMY1,0.6157135086208884,1.6332476034958823,0.5380836200486818,0.14211938020414824,1,2,,
ENSG00000007264.14,MATK,0.615653833989184,24.0393538743282,0.5381230128249569,0.0006558848441868142,1,2,,
ENSG00000106066.14,CPVL,-0.6155780533581926,-1.7416775137364628,0.5381730396761094,0.12491965214063978,1,1,,
ENSG00000100578.14,KIAA0586,-0.6155780533581926,-10.835997485119925,0.5381730396761094,0.003227219200457262,1,1,,
ENSG00000111785.19,RIC8B,-0.6155780533581926,-9.53977188362492,0.5381730396761094,0.004163803980500069,1,2,,
ENSG00000100344.10,PNPLA3,0.6154611460196593,67.6737301285446,0.5382502210456621,8.271057729071493e-05,1,1,,
ENSG00000100867.14,DHRS2,-0.6154268443296351,-38.16992987317737,0.5382728678242594,0.0002599621664307784,1,1,,
ENSG00000152359.14,POC5,-0.6152273435706299,-1.3285357581855093,0.5384045923704432,0.21444936385713767,1,3,,
ENSG00000273604.1,EPOP,-0.614994792886929,-45.4913746854842,0.5385581592283364,0.0001827615176226309,2,2,,
ENSG00000086289.11,EPDR1,-0.614603278566065,-5.247339792073056,0.5388167487149385,0.013718649787968707,2,2,,
ENSG00000121552.3,CSTA,-0.6144812610449597,-4.635109618936926,0.5388973522248874,0.01757507826409109,1,1,,
ENSG00000120262.9,CCDC170,-0.6143078402170814,-3.547899333773602,0.5390119226254844,0.029979855720439434,1,2,,
ENSG00000226676.1,RP11-589B3.6,-0.614156643052246,-2.240850242452943,0.5391118209322192,0.07511603245796468,1,2,,
ENSG00000185238.12,PRMT3,-0.6140997127458937,-41.40165627807082,0.5391494380708799,0.0002200099678304749,1,1,,
ENSG00000116095.10,PLEKHA3,0.6140949708245454,12.813655122929614,0.5391525713912897,0.0022968097321221363,1,2,,
ENSG00000176971.3,FIBIN,0.6139108555354119,47.63151048674572,0.5392742363455876,0.00016611999819370242,1,1,,
ENSG00000105171.9,POP4,0.6137797270119857,9.307138729817867,0.5393608955783802,0.004349033014509803,1,2,,
ENSG00000065154.11,OAT,0.6137797270119857,19.17584335565664,0.5393608955783802,0.0010245098369236903,1,1,,
ENSG00000103264.17,FBXO31,-0.6137797270119857,-11.154668711730944,0.5393608955783802,0.003027692230938304,1,1,,
ENSG00000187017.15,ESPN,-0.6137039378790341,-3.4252932738980975,0.53941098571157,0.0321012760626665,2,2,,
ENSG00000197006.13,METTL9,0.6133227615121174,97.0819172442312,0.5396629460030907,3.991181481370436e-05,1,1,,
ENSG00000115268.9,RPS15,-0.6131594843112381,-15.66012952232584,0.5397708914182893,0.001533049582303729,1,1,,
ENSG00000280850.1,RP4-655C5.9,-0.6131157405576744,-18.156620611461044,0.5397998130150368,0.0011402888927299364,1,1,,
ENSG00000153936.16,HS2ST1,0.6130978056443073,3.750270830624169,0.5398116710769956,0.026726018179139156,1,2,,
ENSG00000271046.1,RP11-138I18.2,0.6130978056443073,18.977844813121933,0.5398116710769956,0.0010436761077143798,1,1,,
ENSG00000188130.13,MAPK12,-0.6130808075924324,-0.8567664905116001,0.5398229098327494,0.5120477913380199,2,3,,
ENSG00000196562.14,SULF2,0.612986997808045,43.13155287595415,0.5398849370034365,0.00020198184574348987,1,1,,
ENSG00000170855.3,TRIAP1,0.6127493962789473,4.015964145279484,0.5400420554496642,0.023280169099031276,1,1,,
ENSG00000113597.17,TRAPPC13,-0.6127493962789473,-6.039502411800282,0.5400420554496642,0.010293509412737328,1,2,,
ENSG00000134864.10,GGACT,-0.6127067755984535,-12.450994399812505,0.5400702415901991,0.002421571465076234,1,3,,
ENSG00000136536.14,MARCH7,-0.6125654176273511,-13.64038516603397,0.5401637304823403,0.0020167482216349054,2,2,,
ENSG00000015153.14,YAF2,-0.6124938220302161,-12.590008314922965,0.5402110842297465,0.002366744579616266,1,1,,
ENSG00000054803.3,CBLN4,0.6124441015953404,1870.0759096803044,0.5402439708384885,1.0725423296283333e-07,1,1,,
ENSG00000189060.5,H1F0,0.612248157773991,5.373739775659273,0.5403735837944115,0.012980807525806186,1,1,,
ENSG00000183682.7,BMP8A,0.612248157773991,2.5299524905660986,0.5403735837944115,0.05856393400968281,1,2,,
ENSG00000185024.16,BRF1,0.6121863264024924,4.673700371080895,0.5404144872495251,0.01715716457717177,1,1,,
ENSG00000001561.6,ENPP4,-0.6119279906259255,-3.596784483992777,0.5405854014811606,0.02894488349809878,2,2,,
ENSG00000128513.14,POT1,0.6118039642789707,2.3618084383864164,0.5406674665683191,0.06710196429703078,2,2,,
ENSG00000109381.19,ELF2,-0.6116467371605513,-11.493411681290336,0.54077150871447,0.002832066199693336,1,1,,
ENSG00000172296.12,SPTLC3,-0.6113499890373519,-6.237868720366425,0.5409679035755454,0.009605220883747427,1,1,,
ENSG00000160336.14,ZNF761,-0.6113188695716585,-1.8413709963454814,0.5409885012315889,0.11021812184589733,2,3,,
ENSG00000169570.9,DTWD2,-0.6112725587557848,-1.7515867399710698,0.5410191546124041,0.12178856187052046,1,1,,
ENSG00000196730.12,DAPK1,0.611259161443557,36.11497480071502,0.5410280225280393,0.000286468009416846,2,2,,
ENSG00000179772.7,FOXS1,0.6112222245513896,3.6353606102285827,0.5410524720800787,0.028268533555892063,1,1,,
ENSG00000174021.10,GNG5,0.6110004883802206,4.2466629417387045,0.5411992569959612,0.020700819095481448,2,2,,
ENSG00000229017.6,LINC01277,-0.6109781654930402,-1.7425470460180617,0.5412140354032968,0.12293692781065585,2,2,,
ENSG00000230490.2,RP11-141M1.3,-0.6109665281609686,-5.2097410623552705,0.541221739739053,0.013753162029080019,2,2,,
ENSG00000251323.2,RP11-452H21.4,-0.6108557081000131,-7.51335419091795,0.5412951093817905,0.006610123104302947,1,1,,
ENSG00000273297.1,RP11-38M8.1,0.6106706675091418,1.9501161620722927,0.5414176286147974,0.09806028622675786,2,3,,
ENSG00000181163.13,NPM1,0.6106430740147636,14.718292420719887,0.5414359000290241,0.0017213136667667678,1,2,,
ENSG00000137404.14,NRM,0.6106149217748593,6.164401924138407,0.5414545417416206,0.00981189589102309,2,3,,
ENSG00000233757.6,AC092835.2,0.6105928140150255,9.998014234061763,0.54146918117459,0.0037297169671777377,1,1,,
ENSG00000132199.18,ENOSF1,-0.6105075295341122,-2.909937308981817,0.5415256571533815,0.04401642674912689,1,1,,
ENSG00000171823.6,FBXL14,0.6103949947524514,41.24562337278471,0.5416001829716641,0.0002190111289795636,1,1,,
ENSG00000164104.11,HMGB2,0.6103430467316731,24.604188339049337,0.5416345871181597,0.0006153609272936521,1,1,,
ENSG00000101052.12,IFT52,-0.6103334510037465,-0.750163297473225,0.5416409422982977,0.6619462445136558,2,2,,
ENSG00000141424.12,SLC39A6,-0.6102522930474281,-21.67985264723735,0.5416946941053544,0.0007923301602664257,1,1,,
ENSG00000255346.9,NOX5,-0.6102019901531779,-13.551489570186567,0.5417280116018849,0.0020275574524454667,1,1,,
ENSG00000105427.9,CNFN,0.6098958561979715,32.24839361823811,0.541930797669421,0.00035768044164247756,2,2,,
ENSG00000175426.10,PCSK1,0.6096433343865291,18.280757704301887,0.5420980990387698,0.0011121497652563544,2,2,,
ENSG00000136935.13,GOLGA1,-0.6096386388104754,-32.831971768772114,0.5421012102072769,0.0003447871234539665,1,1,,
ENSG00000027697.13,IFNGR1,-0.6096321171759388,-2.5939684801961933,0.5421055312901704,0.05523397365589572,2,2,,
ENSG00000100122.5,CRYBB1,-0.6094013094362702,-142.41398700693344,0.5422584701759466,1.8310553644868804e-05,1,1,,
ENSG00000152457.17,DCLRE1C,-0.6092985916421034,-1.3015440567200216,0.5423265404308002,0.21915056860151283,2,2,,
ENSG00000253161.5,LINC01605,0.6092790319006431,202.10522424499945,0.5423395029968114,9.08818972981464e-06,1,1,,
ENSG00000173905.8,GOLIM4,-0.6091508978380563,-10.11209974415248,0.5424244233919583,0.0036288338813721477,2,2,,
ENSG00000172175.12,MALT1,0.6084454231164037,3.5351707557257925,0.5428920929502263,0.029622551644998094,2,2,,
ENSG00000143493.12,INTS7,0.608373502798478,5.394864944805601,0.5429397812662411,0.012716846434481571,1,1,,
ENSG00000204956.5,PCDHGA1,0.6081535623596604,0.5911312612714928,0.5430856304588599,1.058421506486005,2,2,,
ENSG00000162620.15,LRRIQ3,-0.6081230168815424,-0.7471386762556925,0.543105887637198,0.662491705954677,1,1,,
ENSG00000223685.5,LINC00571,-0.6080892466070552,-2.045116516552663,0.5431282838769396,0.08840941861698538,1,1,,
ENSG00000130202.9,NECTIN2,0.6079787606393463,77.42987420598209,0.5432015607095331,6.165377995265567e-05,1,2,,
ENSG00000054523.17,KIF1B,0.60771225773714,13.46662331387354,0.5433783318134735,0.002036472585111439,1,2,,
ENSG00000125505.16,MBOAT7,-0.6076953291916608,-7.1706821384650175,0.5433895614676728,0.007182090173855457,1,1,,
ENSG00000203880.11,PCMTD2,0.6073956247500533,1.140127345433935,0.5435883913678249,0.28381581650104626,3,3,,
ENSG00000119977.20,TCTN3,0.6073507335935258,1.0186038755181634,0.5436181761731175,0.3555236306438836,2,2,,
ENSG00000228049.7,POLR2J2,-0.6072394640967285,-7.463701329840103,0.5436920058027295,0.006619290970964098,1,2,,
ENSG00000154710.16,RABGEF1,0.6067843164099676,3.3123695894481244,0.5439940577088029,0.03355761726718104,1,1,,
ENSG00000101577.9,LPIN2,0.606662972344453,2.880341788854864,0.5440745999581813,0.04436157190829191,2,3,,
ENSG00000169871.12,TRIM56,0.6065655323506236,24.813800024651226,0.5441392801475293,0.0005975426387282067,1,1,,
ENSG00000186007.9,LEMD1,-0.6064234663365701,-84.54580338156923,0.5442335897199926,5.144792772474201e-05,1,1,,
ENSG00000138685.13,FGF2,0.6062650178299666,20.024103169343817,0.5443387842852376,0.000916682353215716,1,1,,
ENSG00000011454.16,RABGAP1,0.6061696142983398,2.3867140447576656,0.5444021279264911,0.06450413378699543,2,2,,
ENSG00000124251.10,TP53TG5,-0.6059492932596274,-2.4058481578207966,0.5445484251551307,0.06343605087687074,2,2,,
ENSG00000066697.14,MSANTD3,0.6053940773405129,3.0313433218226393,0.5449171853762553,0.039884677371942324,1,1,,
ENSG00000103534.16,TMC5,-0.605337683627398,-1.7508356885086125,0.5449546475755337,0.11953762969960954,1,1,,
ENSG00000185414.19,MRPL30,-0.6051850651178369,-3.471907828336215,0.5450560380743992,0.030383655944371608,1,2,,
ENSG00000121864.9,ZNF639,-0.605184588917479,-3.437651725276412,0.5450563544477467,0.03099216884735909,1,1,,
ENSG00000120738.7,EGR1,-0.6051560639902961,-5.572568649278806,0.545075305726854,0.011792989839888756,2,3,,
ENSG00000276993.1,RP11-321M21.4,-0.6050598641392785,-15313.139601826615,0.545139221018077,1.561234743722356e-09,1,1,,
ENSG00000132622.10,HSPA12B,0.6050598641392785,5.930040464395424,0.545139221018077,0.01041073465254171,1,1,,
ENSG00000134851.12,TMEM165,-0.6048659967155448,-15.56336420837425,0.5452680380596673,0.0015104674820256955,2,3,,
ENSG00000137343.17,ATAT1,-0.6048270473616518,-4.303818514685533,0.5452939201483746,0.019749427438392662,1,1,,
ENSG00000090104.11,RGS1,-0.6047896108517066,-2.7528815432760463,0.5453187975175025,0.048265142888704746,2,2,,
ENSG00000162654.8,GBP4,-0.6046895385422134,-12.746220384846248,0.5453853004929413,0.002250619429397058,1,1,,
ENSG00000091622.15,PITPNM3,0.6044276974330842,11.840002022059101,0.5455593258380826,0.002606064507622264,1,1,,
ENSG00000283267.1,CTB-16J4.1,0.6038150170781325,2.3914184050429252,0.5459666342577781,0.06375242147250001,1,1,,
ENSG00000169946.13,ZFPM2,-0.6036786951360109,-3482.16427816392,0.5460572812560706,3.0054754600333716e-08,1,1,,
ENSG00000176659.7,C20orf197,-0.6032570454618855,-0.9650124833854166,0.5463377035670984,0.390785951470832,1,1,,
ENSG00000274180.1,NATD1,-0.6031762877146394,-3.626211455390903,0.5463914204514682,0.027668286817727834,3,4,,
ENSG00000181315.10,ZNF322,-0.6030727103166287,-0.9517545920603536,0.5464603199022339,0.40150355176581676,2,2,,
ENSG00000075290.7,WNT8B,0.6027319990802287,1.505652017716403,0.5466869906069084,0.16025045697775203,1,1,,
ENSG00000146453.12,PNLDC1,0.6026093247130924,7.581492416419684,0.5467686156492801,0.006317747803683365,1,3,,
ENSG00000180881.19,CAPS2,0.6022203002358951,202.05323274106806,0.5470275045733767,8.883399132879682e-06,1,2,,
ENSG00000144230.16,GPR17,-0.6021074349749223,-25.060552045236484,0.5471026257660574,0.0005772536834636497,1,1,,
ENSG00000234284.6,ZNF879,0.6018126885434664,21.631795959439696,0.5472988280365487,0.0007739938761836156,1,1,,
ENSG00000279078.1,SND1-IT1,-0.6017441425768201,-4.2328478011673125,0.5473444616500276,0.020209633468890528,1,1,,
ENSG00000177853.14,ZNF518A,-0.6013533245704656,-3.1441259498150087,0.5476046797690393,0.036581336009563536,2,2,,
ENSG00000165891.15,E2F7,0.6009945147411019,2.4594766471683,0.5478436397580707,0.05971117397929182,2,2,,
ENSG00000131373.14,HACL1,-0.600911918041643,-6.524632638303166,0.5478986547640845,0.008482219496601925,1,1,,
